label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6,12C_Ctrl_Acropora_unlabeled_1,12C_Ctrl_Pocillopora_unlabeled_1,13C_Blank_1,13C_Blank_2,13C_Ctrl_Acropora_dark_1,13C_Ctrl_Pocillopora_dark_1,13C_Larvae_Pocillopora_27_1,13C_Larvae_Pocillopora_27_2,13C_Larvae_Pocillopora_27_3,13C_Larvae_Pocillopora_27_4,13C_Larvae_Pocillopora_27_5,13C_Larvae_Pocillopora_27_6,13C_Larvae_Pocillopora_30_1,13C_Larvae_Pocillopora_30_2,13C_Larvae_Pocillopora_30_3,13C_Larvae_Pocillopora_30_4,13C_Larvae_Pocillopora_30_5,13C_Larvae_Pocillopora_30_6,13C_Larvae_Pocillopora_33_1,13C_Larvae_Pocillopora_33_2,13C_Larvae_Pocillopora_33_3,13C_Larvae_Pocillopora_33_4,13C_Larvae_Pocillopora_33_5,13C_Larvae_Pocillopora_dark_1,13C_Larvae_Pocillopora_dark_2,13C_Larvae_Pocillopora_dark_3,13C_Recruit_Acropora_27_1,13C_Recruit_Acropora_27_2,13C_Recruit_Acropora_27_3,13C_Recruit_Acropora_27_4,13C_Recruit_Acropora_27_5,13C_Recruit_Acropora_30_1,13C_Recruit_Acropora_30_2,13C_Recruit_Acropora_30_3,13C_Recruit_Acropora_30_4,13C_Recruit_Acropora_30_5,13C_Recruit_Acropora_30_6,13C_Recruit_Acropora_33_1,13C_Recruit_Acropora_33_2,13C_Recruit_Acropora_33_3,13C_Recruit_Acropora_33_4,13C_Recruit_Acropora_33_5,13C_Recruit_Acropora_dark_1,13C_Recruit_Pocillopora_27_1,13C_Recruit_Pocillopora_27_2,13C_Recruit_Pocillopora_27_3,13C_Recruit_Pocillopora_27_4,13C_Recruit_Pocillopora_27_5,13C_Recruit_Pocillopora_30_1,13C_Recruit_Pocillopora_30_2,13C_Recruit_Pocillopora_30_3,13C_Recruit_Pocillopora_30_4,13C_Recruit_Pocillopora_33_1,13C_Recruit_Pocillopora_33_2,13C_Recruit_Pocillopora_33_3,13C_Recruit_Pocillopora_33_4,13C_Recruit_Pocillopora_33_5,13C_Recruit_Pocillopora_dark_1
,1,1,60,613.158813,12.708,0.844711,[M+H]+,C12 PARENT,Glutathione disulfide,Glutathione disulfide,C20H32N6O12S2,0.002,0.696795,613.158813,755.67,832.11,4605.53,1154.11,1501.98,0,621923.06,673971.56,420796.09,530170.88,649362.25,890853.5,10655.7,11532.27,7140.99,9215.59,6559.43,21805.52,13019.09,8730.4,7284.28,8538.98,9603.16,8813.35,7052.97,14504.89,8990.75,11099.22,16373.66,11973.44,18348.27,13963.2,149318.3,216042,5802.65,253907.81,668889.44,248315.67,485525.5,208518.81,11337.11,384718.38,54991.59,9670.07,245393.48,143563.17,285852.72,8105.26,472757.53,264208.09,226263.19,203522.02,523586.84,434889.91,432220.16,191639.73,222596.89,875519.19,369876.97,986993.94,298498.62,318719,780202.56,459902.47
,1,9,54,614.161743,12.69,0.853144,,C13-label-1,Glutathione disulfide,Glutathione disulfide,C20H32N6O12S2,0.02,1.391313,613.158813,0,1227.31,820.22,0,0,0,148638.84,162451.39,139431.17,150940.7,158446.22,225260.2,5420.43,5845.32,1097.58,1289.93,1941.79,6481.8,5005.09,3091.61,2704.94,2067.33,2723.01,1394.21,3177.94,5866.36,2723.01,4468.9,7447.01,2106.49,4431.86,4245.97,46026.23,63965.71,1422.26,70729.63,175482.36,75354.8,148515.36,70727.02,4980.18,130655.98,18087.19,3809.79,78734.59,55052.36,96081.62,4435.99,126974.94,82436.01,63491.43,61262.45,160917.03,149984.64,124301.4,58947.27,73802.78,261529.05,129709.06,375203.91,95984.23,118185.56,243969.5,118908.68
,1,10,30,615.163208,12.729,0.852276,,C13-label-2,Glutathione disulfide,Glutathione disulfide,C20H32N6O12S2,0.019,4.464782,613.158813,0,0,0,0,0,0,2085.03,1557.22,53901.02,33835.74,2507.77,2055.8,1505.93,823.14,0,1100.36,0,2822.75,1102.62,0,2103.15,920.27,1783.03,920.1,0,1353.81,955.85,803.6,1111.23,0,0,0,21834.1,16141.71,1031.4,31218.99,23653.5,28751.85,58097.92,32230.1,3087.3,51267.61,6312.26,2388.13,29007.85,28078.23,38970.64,2862.6,1740.9,9685.28,25582.6,22539.52,57361,53417.04,50579.2,23034.42,26955.95,95073.88,58767.7,153566.97,38389.44,54090.19,57300.31,3850.65
,1,11,27,616.167542,12.689,0.850658,,C13-label-3,Glutathione disulfide,Glutathione disulfide,C20H32N6O12S2,0.021,2.872619,613.158813,0,0,0,0,0,0,0,936.45,35017.47,21562.78,0,990.81,1082.39,0,0,0,0,889.06,925.98,1050.64,0,0,0,0,0,0,0,0,794.4,0,0,0,13221.03,13119.09,1114.95,21116.39,32673.18,14180.15,27640.28,24945.45,1746.63,31366.74,3502.02,0,11865.12,21816.43,14793.58,1829.93,1358.92,6755.1,9767.41,10497.84,25292.19,22994.39,23732.79,10756.7,12700.68,37991.5,26729.3,79868.02,15681.83,23680.06,31078.57,803.57
,1,12,28,617.171753,12.69,0.848154,,C13-label-4,Glutathione disulfide,Glutathione disulfide,C20H32N6O12S2,0.02,1.483422,613.158813,0,0,0,0,0,0,0,0,18879.33,11420.38,1069.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10008.76,9157.75,0,12568.97,23575.72,10482.64,18405.63,19399.42,2715.16,23833.35,1199.66,1453.47,8677.63,19303.83,10409.43,1503.54,0,3601.35,6781.08,7435.15,13164.92,13772.99,13707.98,6124.56,7777.62,16662.44,15967.57,43274.5,8499.47,17028.43,16860.86,0
,1,2,27,618.17511,12.679,0.846848,,C13-label-5,Glutathione disulfide,Glutathione disulfide,C20H32N6O12S2,0.031,1.481014,613.158813,0,0,0,0,0,0,0,0,13016.12,9204.16,0,0,0,0,0,0,0,762.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11352.73,4787,0,9360.87,19067.21,6891.6,13506.85,15213.99,1484.73,17942.03,1361.88,0,5662.87,14043.34,6835.76,1071.63,0,3301.8,4511.83,5418.85,11053.28,5315.43,12027.01,3277.17,5913.77,11219.58,9456.07,27232.6,2686.47,9333.24,12326.51,0
,1,3,22,619.178345,12.681,0.845876,,C13-label-6,Glutathione disulfide,Glutathione disulfide,C20H32N6O12S2,0.029,1.675763,613.158813,0,0,0,0,0,0,0,0,9710.15,3411.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732.03,6332.31,0,5081.06,11911.73,4288.31,9923.21,11436.72,1346.81,14343.38,0,0,2677.52,11625.86,4691.03,1493.22,1249.71,965.24,2088.02,1133.74,6314.59,3461.34,7968.76,2756.32,4086.02,6495.15,5359.63,17334.87,2954.85,5535.44,5908.63,0
,15,15,58,147.112793,11.422,0.80447,[M+H]+,C12 PARENT,Lysine,Lysine,C6H14N2O2,1.248,0.103722,147.112793,8154.52,4935.28,10436.03,13288.41,9912.14,9569.41,2628346.75,3283440.75,127749.25,2551812.75,1609238.12,7434742,97041.98,101819.54,112293.6,87479.8,55196.04,121965.35,72179,68379.81,63449.76,60249.5,67273.07,54810.45,54116.81,100975.69,71529.85,100145.72,91790.25,76779.31,108202.98,108905.44,616113.19,1716426.88,448198.34,1460064.5,945736.81,635985,1011240.06,1173293.5,743370.19,1223775,479442.88,2056096,1183642.75,518012.59,1126924.12,2309406.25,1072149.88,836813.31,1281956.62,622870.19,1792207.38,1724813.5,4773757.5,492178.66,1533062.88,2817815.25,4393045.5,5807258.5,1913602.62,916565.94,1534095.5,3776451
,15,24,55,148.11618,11.409,0.854108,,C13-label-1,Lysine,Lysine,C6H14N2O2,1.261,0.103019,147.112793,672.34,774.79,718.13,687.87,704.89,863.56,156358.42,224132.05,5198.96,176185.55,116214.79,519209.5,7588.33,8550.57,6475.26,7073.11,4503.41,9021.47,5504.49,5212.5,4927.63,5196.64,5388.85,4965.57,5213.14,8184.32,5400.04,8237.86,7021.07,4777.56,7098.44,7466.46,41041.82,130499.25,29915.18,125472.8,71374.65,42391.93,70831.85,81150.06,53784.61,85978.76,36452.08,145541.53,81753.04,37476.69,79186.52,165465.31,80981.45,57508.69,91242.16,44312.77,121279.5,125550.79,346956.31,33459.13,106533.71,197933.89,319208.53,421298.75,134536.52,70685.59,112678.15,283870.16
,15,25,38,149.119766,11.405,0.850065,,C13-label-2,Lysine,Lysine,C6H14N2O2,1.265,1.637214,147.112793,0,0,0,0,0,0,4622.95,3802.25,0,24387.31,5490.94,15772.47,2307.12,870.21,1140.94,1045.48,0,2485.35,1015.8,824.33,1020.53,0,774.43,962.6,954.01,2729.07,3826.46,4337.14,2969.28,0,700.29,0,4292.05,28441.59,4793.21,52211.86,16006.09,7307.8,6048.57,6243.9,16680.77,12275.74,6524.16,14421.29,3344.02,5430.61,5374.48,27890.25,2634.14,6034.32,18919.33,5690.73,21206.59,31405.48,80049.6,5911.15,14093.12,26383.68,93336.55,91706.96,30200.57,17192.71,23983.97,9658.64
,15,26,43,150.122971,11.385,0.847497,,C13-label-3,Lysine,Lysine,C6H14N2O2,1.285,0.711494,147.112793,0,0,0,0,0,0,0,0,0,33086.46,0,0,2389.04,3223.75,3252.09,4208.99,938.87,3510.8,1072.52,3316.52,1406.95,2108.68,1194.58,943.84,4562.94,5117.98,3033.99,6404.27,4910.46,0,0,0,4908.01,38819.56,6066.17,62898.71,22781.96,13965.2,8809.01,9651.81,34226.91,17903.46,9708.29,24050.44,4587.94,10478.63,8196.7,36377.74,0,9736.67,36841.18,7993.17,36380.78,35001.76,129962.75,10467.21,25868.96,35561.5,159283.8,139136.66,50276.65,25373.44,38398.03,0
,15,27,40,151.126129,11.372,0.851544,,C13-label-4,Lysine,Lysine,C6H14N2O2,1.298,0.605803,147.112793,0,0,0,0,0,0,0,0,1228.05,26960.68,0,0,2631.38,2250.8,1300.02,3327.39,957.5,3841.14,1139.86,1230.08,1140.5,836.39,1200.88,1158,2608.96,4523.86,4617.98,5312.91,3572.91,0,0,0,4993.67,35626.47,6451.65,44336.07,22088.17,12621.16,8054.39,10109.83,30242.03,17529.02,10132.21,24403.26,5021.93,9137.91,8669.75,32541.87,0,9759.19,42269.34,6735.23,33730.66,23340.15,138856.92,9484.72,25663.32,40557.44,152416.83,129158.71,46245.38,30959.19,37178.67,0
,15,28,9,152.128357,11.443,0.686234,,C13-label-5,Lysine,Lysine,C6H14N2O2,1.227,8.024101,147.112793,3616.79,3923.17,5901.49,13743.53,15058.19,12452.33,16874.54,15810.3,13943,12568.47,14962.69,6340.12,7923.62,13109.32,7832.95,5703.04,10602.54,7175.25,14939.97,7969.51,10269.65,16362.97,15476.16,12008.62,11200.38,10031,9741.45,9235.39,5301.92,14008.03,13055.68,18939.82,12190.21,16209.65,17760.08,13257.19,15570.92,14197.52,7140.38,8280.34,14410.47,5480.33,8258.14,14236.52,16059.05,8319.95,10871.54,12656.7,16700.66,5936.74,23039.2,4499.11,15193.51,5473.99,83064.65,11957.55,12188.34,18846.63,84273.37,68198.62,19845.16,14987.24,15324.34,13484.51
,15,29,11,153.132111,11.483,0.817867,,C13-label-6,Lysine,Lysine,C6H14N2O2,1.187,5.38078,147.112793,821.02,839.51,1074.18,703.76,0,866.5,826.4,1312.21,1325.53,2533.33,984.84,0,796.67,855.93,836.98,797.08,700.79,863.63,664.56,1131.34,994.76,887.82,963.72,599.65,782.01,762.33,937.07,941.66,774.22,1095.8,971.38,696.6,843.07,3406.86,777.46,1203.32,1531.74,821.15,855.83,673.25,4457.75,1095.9,981.46,3287.86,1003.79,0,800,3291.83,1004.31,1356.69,8066.89,837.24,3554.34,973.57,20707.74,956.69,1432.66,5828.66,17375.32,15564.75,5414.86,3003.87,4169.54,702.97
,30,30,28,744.08197,12.599,0.847388,[M+H]+,C12 PARENT,NADP+,NADP+,C21H28N7O17P3,0.041,1.066356,744.08197,0,0,0,0,0,0,0,35819.72,1152.4,1014.05,913.13,11774.74,3812.35,4278.17,3888.15,5561.73,1363.51,7791.4,3262.09,2810.36,1899.37,1321.64,3875.48,2485.61,2189.92,5716.04,3475.55,3663.96,5149.09,6341.23,6804.53,7647.34,0,1142.99,0,1130.44,0,0,1181.64,0,855.44,1035.1,1925.57,2466.17,0,0,846.01,0,0,1787.5,3813.66,7632.29,15133.36,27045.91,4045.77,839.27,15835.02,8736.96,6175.29,3773.69,5803.18,1554.55,1463.24,13061.98
,30,33,6,745.085327,12.589,0.840963,,C13-label-1,NADP+,NADP+,C21H28N7O17P3,0.051,0.983003,744.08197,0,0,0,0,0,0,978.54,10897.89,853.38,0,0,2878.59,1056.85,0,0,984.67,0,2318.29,0,890.54,998.53,0,0,1310.54,0,851.61,0,963.92,971.94,2837.42,1164.02,1170.33,0,0,0,0,0,0,0,976.88,0,0,0,0,0,0,0,0,1328.48,0,905.24,2499.06,6053.62,7298.79,1005.21,0,4337.57,3057.45,1840.11,1419.12,2276.32,1047.79,0,1968.94
,34,34,20,163.107391,12.017,0.75585,[M+H]+,C12 PARENT,5-Hydroxylysine,5-Hydroxylysine,C6H14N2O3,0.093,2.058108,163.107391,1575.57,1465.49,1612.11,1739.49,1602.86,1595.89,185917.33,22712.61,72397.82,22976.26,90913.76,28638.13,1458.92,1596.9,2758.17,0,1593.64,1625.63,1269.52,1276.86,1535.34,1430.12,1378.41,1549.38,1757.69,1525.28,1488.85,1565.43,1590.11,1169.61,1458.48,1422.2,47030.25,211838.39,41184.27,125958.81,95343.12,98470.88,232264.44,82702.3,43284.69,80978.37,21100.02,63932.46,48949.46,23399.84,68677.81,85245.34,93671.98,5370.29,13235.37,7943.34,16479.23,12398.62,45989.08,4387.14,13021.76,17575.16,17904.05,15622.93,5613.91,8060.72,10351.16,44443.01
,35,35,59,175.11908,10.674,0.804462,[M+H]+,C12 PARENT,Arginine,Arginine,C6H14N4O2,0.936,0.697071,175.11908,5106.51,6251.79,9425.35,8248.09,8795.59,3738.64,1632392.5,7487960,1008943.81,3866579.75,4543220,4378332.5,217272.86,253329.19,151885.39,176333.17,101052.59,360768,150287.92,139399.42,154248.64,113414,160477.84,120219.84,92138.44,259790.25,153155.95,221372.42,214495.2,123160.62,184210.48,182006.48,1603356.88,3058522,989885.19,3321120.25,2430994.75,2182528.75,3498892.25,2424418.25,1715428.5,1569745.62,963031.56,2021917.88,2518756,1298602.5,2105783.75,4312602.5,1552540.62,3267718,2578901,1421797,5657502.5,5311105,15581587,680313,4869988.5,8025712,11613237,9562263,1839714,2957507,6172110.5,6701770
,35,43,52,176.122375,10.651,0.853325,,C13-label-1,Arginine,Arginine,C6H14N4O2,0.959,0.34655,175.11908,0,0,0,0,0,0,109290.59,504416.91,83872.77,304329.91,384192.97,368424.47,29103.53,26852.45,17520.26,19805.54,11117.53,36979.88,14607.59,11623.51,14694.58,11275.22,14415.82,11758.29,12402.12,28716.41,20320.78,30004.63,25160.04,8266.66,10794.08,12153.65,142465.75,300975.12,89581.09,327066.84,204344.17,209290.06,287204.09,198499.05,179801.27,163779.75,84444.78,201394.48,213601.39,211720.61,221659.7,507416.25,183762.38,280585.75,235697.73,120506.71,469013.03,445816.38,1301798.62,54822.55,415904.12,695784.19,1152655.62,938940.69,183759.02,320461.03,631104.25,598671.44
,35,44,7,177.126846,11.03,0.690127,,C13-label-2,Arginine,Arginine,C6H14N4O2,0.58,6.633295,175.11908,6467.58,8770.9,8295.64,11722.9,8707.3,11733.22,8305.47,12137.61,10331.93,12564.94,11347.95,12391.39,9572.65,8189.92,4837.49,8672.6,6946.27,9764.55,11965,4448.07,8676.53,9325.67,6428.63,5713.58,10503.09,3702.85,6603.23,7405.17,13616.64,12445.94,12653.3,7179.35,8516.64,25239.87,6764.29,18850.85,8264.39,9135.49,13310.14,4199.44,11100.26,4203.74,6910.73,17192.5,10353.32,31567,11364.06,78242.18,10184.52,9928.94,10350.55,7006.81,18407.17,18747.22,54402.64,8244.21,14408.25,25264.19,78950.62,45311.97,7296.34,18024.98,25724.15,15867.42
,35,45,23,178.129547,10.758,0.827866,,C13-label-3,Arginine,Arginine,C6H14N4O2,0.852,2.998151,175.11908,1317.18,988.19,1391.37,1158.73,1085.1,1186.95,1307,1203.94,3780.48,6509.04,1518.91,1150.95,12270.07,10143.84,4672,6240.92,3569.3,11367.51,1933.32,902.38,2147.95,1139.52,1167.8,1031.35,1141.42,6756.09,3784.08,7088.44,4216.75,1556.21,1718.8,1053.97,6068.66,25496.43,3943.46,12472.85,7333.68,7753.63,9918.72,8604.69,11971.96,9923.7,4293.44,18517.31,3151.57,47835.25,7863.2,92982.68,1920.53,5140.82,8427.82,3358.47,10805.46,7011.15,35747.68,3082.9,10343.4,15641.52,72549.19,39439.54,5796.23,16311.71,21189.67,1255.12
,35,46,23,179.132111,10.685,0.8007,,C13-label-4,Arginine,Arginine,C6H14N4O2,0.925,1.448088,175.11908,602,0,0,654.32,0,585.72,0,0,3458.64,4120.47,0,1018.6,9415.77,7617.81,3068.68,5533.44,4678.85,9665.86,0,1291.06,720.71,0,663.87,759.53,688.74,3372.63,3137.42,3656.41,3743.82,0,0,0,7649.27,18018.11,3924.77,7641.64,5544.08,5714.57,9605.4,6985.76,11121.19,7372.86,4729.08,19290.29,1861.5,45377.08,8309.61,81706.01,0,5523.75,10207.25,4642.37,8532.92,3173.4,28311.27,2276.38,8547.75,14381.69,60589.75,33684.97,4447.39,12771.3,14073.34,0
,35,47,6,180.134964,10.846,0.701582,,C13-label-5,Arginine,Arginine,C6H14N4O2,0.764,4.235359,175.11908,0,888.06,0,1062.32,1133.27,910.36,1097.85,0,1157.7,987.27,1092.56,0,736.07,686.29,793.06,943.66,814.02,1350.12,0,613.84,0,0,944.06,0,0,689.18,926.2,879.82,0,0,0,0,995.47,4738.52,1548.99,1052.25,671.3,764.69,880.74,819.68,1176.41,731.69,751.69,2140.5,513.31,15173.2,985.5,30197.84,0,817.3,1352.32,806.19,734.8,900.03,10692.53,650.51,720.86,1333.46,25333.86,9680.4,646.6,3512.47,1577.47,844.01
,35,48,3,181.138733,10.663,0.807429,,C13-label-6,Arginine,Arginine,C6H14N4O2,0.947,1.937473,175.11908,0,0,0,0,0,0,0,0,0,722.23,0,0,0,0,0,0,0,598.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.84,0,0,654.54,0,817.62,0,0,0,782.79,981.06,0,4197.46,0,6401.43,0,0,812.32,0,0,0,3020.75,0,0,0,5065.9,4060.33,0,859.27,850.99,1047.28
,49,49,43,133.097229,11.081,0.738139,[M+H]+,C12 PARENT,Ornithine,Ornithine,C5H12N2O2,0.499,0.57322,133.097229,6590.09,7078.65,9182.19,8896.77,9532.6,5100.93,270702.91,554900.31,175744.31,155399.38,110890.69,1161576.38,25622.86,22493.26,115977.84,23304.61,27835.18,38973.39,13332.31,12348.57,14049.67,14874.29,16220.41,18044.94,14206.47,24072.41,20258.12,15818.38,20810.72,20264.37,29719.91,45170.13,34771.18,77872.3,43100.48,99098.29,52430.39,62613.54,160993.58,66979.58,44270.57,53038.61,26121.52,140996.95,68334.62,36384.53,53875.78,94031.34,75205.79,75695.74,239930.88,66356.85,89470.62,291847.59,574203.31,29332.59,63180.25,279522.5,403418.88,308345.5,209238.64,59671.2,87677.29,361005.66
,49,55,17,134.100571,11.154,0.825613,,C13-label-1,Ornithine,Ornithine,C5H12N2O2,0.426,0.455145,133.097229,609.63,549,0,602.29,695.57,677.9,13187.89,30071.99,13428.31,16191.53,9199.75,89568.12,2296.4,2315.47,8360.82,2946.2,2044.9,2874.34,995.73,994.65,787.44,845.52,876.07,1072.93,799.16,978.42,2113.3,801.97,1113.54,1776.59,1107.97,1249.44,2774.38,9905.69,2632.66,9564.51,6137.73,4826.58,11094.74,5934.4,5881.86,6075.82,1541.15,8668.34,4984.37,4656.02,2816.92,6681.03,13829.88,5254.67,15656.87,4792.6,7972.44,21831.82,44753.86,3563.17,6689.33,23205.57,27029.01,22414.54,13675.52,5975.63,7792.51,44442.03
,49,56,13,135.104019,11.185,0.823128,,C13-label-2,Ornithine,Ornithine,C5H12N2O2,0.395,1.129412,133.097229,1116.71,1199.9,2359.94,1000.96,1112.98,0,1399.21,1497.33,4601.43,11456.71,1309.48,5051.96,2151.69,2226.63,2396.21,3753.37,1915.09,3738.73,1279.92,1962.31,2430.59,1399.56,1249.09,917.89,1064.25,1371.61,2543.96,1240.01,1356.52,0,0,1190.68,3710.93,7199.51,1364.48,3945.31,3116.09,1499.18,1585.31,3883.34,3524.57,2603.81,1129.11,3981.07,1371.51,4991.88,1321.61,4043.49,1433.06,3304.27,4688.12,2698.5,5363.7,7221.87,15798.08,1251.08,3890.93,5532.6,4742.71,1802.46,2864.82,2443.58,3012.8,1313.29
,49,57,11,136.107422,11.092,0.825032,,C13-label-3,Ornithine,Ornithine,C5H12N2O2,0.488,1.457412,133.097229,0,543.14,0,0,0,0,0,0,1371.27,12802.24,0,0,2714.26,2791.85,2366.56,1931.9,852.32,2241.65,671.23,730.43,621.1,820.63,0,0,0,0,1662.23,0,629.48,708.98,0,0,934.98,7029.04,0,1725.4,793.66,873.05,1421.93,2452.97,2822.64,3603.12,0,1453.69,0,5802.4,1037.54,3302.23,0,1359.94,5040.88,1654.59,6420.51,5379.7,18218.11,1067.4,4575.78,6163.03,4626.51,4815.48,2028.02,1599.5,1324.34,0
,49,58,9,137.110565,11.137,0.838924,,C13-label-4,Ornithine,Ornithine,C5H12N2O2,0.443,0.111288,133.097229,533.54,658.95,0,0,0,0,0,0,922.07,7870.09,0,0,1032.53,1183.92,960.07,1752.76,913.53,1919.96,0,0,0,0,0,0,0,0,0,0,595,0,0,0,730.39,5160.16,0,1614.22,0,572.08,1438,1047.51,1013.9,1285.87,0,867.9,540.21,3249.54,0,997.78,0,713.64,3112.25,1902.28,4733.32,2851.75,13418.48,964.72,2580.17,3656.46,2861.44,2301.78,958.1,956.6,758.96,0
,59,59,14,746.096924,11.16,0.846878,[M+H]+,C12 PARENT,NADPH,NADPH,C21H30N7O17P3,0.37,1.963339,746.096924,0,0,0,0,0,0,15470.5,5710.93,4594.74,2627.52,35363.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433.72,1234.38,6097.83,3278.18,0,5863.77,7372.12,1459.12,10745.64,7922.13,0,3896.96,6245.59,0,6952.29,8283.21,8879.9,0,0,0,1038.06,3249.06,0,0,0,863.36,0,1274.14,1144.6,825.11,737.75,0
,60,60,26,184.073273,11.65,0.765568,[M+H]+,C12 PARENT,Phosphocholine,Phosphocholine,C5H14NO4P,0.46,0.248686,184.073273,3001.7,1291.53,12883.8,4965.55,12158.55,2000.42,669127.56,795901.5,393619.12,988720.19,676016.44,1386496.38,53119.38,57027.76,44429.67,81491.88,44917.95,105009.56,85255.95,83557.95,70860.74,77982.37,107020.34,61728.38,97562.96,189624.55,80010.43,139457.95,117698.41,37302.13,109886.29,87278.79,229319.55,186866.55,112423.95,127423.91,263955.91,168890.81,285133.22,76360.59,128375.32,297087.47,60311.94,472293.22,258887.83,72667.76,402403.78,240485.14,228380.48,84376.16,190444.19,130464.02,327210.12,220691.2,548040.12,126686.69,300930.59,318712.5,932354.81,1870954,983848,488302.47,693046.5,479766.28
,60,65,9,185.076828,11.635,0.751642,,C13-label-1,Phosphocholine,Phosphocholine,C5H14NO4P,0.445,0.824458,184.073273,662.33,674.03,1030.51,712.24,969.7,730.2,32164.88,40665.01,26140.59,65705.79,36282.06,74654.53,5255.96,3468.42,4142.53,7251.92,2853.76,9722.75,9106.25,9569.63,10247.05,6280.66,14004.54,7344.74,9524.57,15794.35,8086.64,14446.1,9246.1,2257.69,5273.77,4405.49,13711.55,11336.2,7637.72,8274.88,14305.27,11756.95,18697.41,4713.19,9347.46,15846.3,2872.27,30072.52,15477,4235.44,24072.59,13256.43,13396.55,7242.03,17098.15,11958.79,25433.91,15363.09,50201.44,14101.71,23132.78,31825.57,104753.1,182000.12,64987.96,77474.38,53761.96,26302.02
,60,66,0,186.080109,11.861,0.407648,,C13-label-2,Phosphocholine,Phosphocholine,C5H14NO4P,0.671,0.410006,184.073273,0,0,0,0,0,0,1297.54,0,729.54,1576.12,652.31,0,670.01,745.6,0,934,653.28,972.16,1192.68,1326.71,1115.72,954.29,1285.37,801.1,827.42,1169.07,856.14,889.19,931.63,0,0,0,649.66,0,0,893.14,0,0,0,0,807.04,0,879.36,2652.11,1005.97,0,913.38,0,0,658.2,2403.82,999.46,2727.71,860.76,8046.4,2396.4,1391.1,3587.43,14257.06,21980.38,3193.57,17803.61,4778.06,0
,60,67,1,187.082916,11.539,0.608826,,C13-label-3,Phosphocholine,Phosphocholine,C5H14NO4P,0.349,2.528404,184.073273,0,0,0,0,729.5,0,7973.31,1157.44,11065.25,1249.18,4079.34,5961.22,0,647.04,0,0,0,0,827.48,655.57,0,805.95,628.72,0,0,0,694.16,789.62,0,0,0,0,1964.47,7021.13,0,1757.03,1430.81,2619.77,2099.52,1162.46,0,1972.15,1024.33,892.79,1335,595.3,1472.83,0,1482.41,0,655.86,761.31,926.55,863.47,3431.83,935.96,760.95,1047.84,1945.16,6101.86,2370.71,6541.12,1015.19,0
,68,68,25,428.036682,10.839,0.821772,[M+H]+,C12 PARENT,ADP,ADP,C10H15N5O10P2,0.281,0.071297,428.036682,1044.7,0,2753.35,1250.12,878.85,1196.34,1011.85,76364.91,2345.45,5163.88,1642.05,1237.6,81902.1,58354.15,48924.66,80125.3,45380.29,185472.02,77788.84,42473.11,86317.24,112639.07,1875.54,47829.22,49819.72,150227.58,68575.43,76242.24,99451.57,2412.75,112192.85,129048.74,857.49,4245.07,876.43,0,908.78,4571.3,873.32,1022.51,2034.14,0,0,1330.14,1012.92,1521.5,1335.77,1077.3,1070.15,2011.22,1243.46,35569.42,59889.3,86080.32,1495,4490.02,2274.21,1285.87,1469.79,1534.15,37805.66,14822.07,88210.9,2805.03
,68,72,13,429.040527,10.927,0.841237,,C13-label-1,ADP,ADP,C10H15N5O10P2,0.193,1.138079,428.036682,0,0,0,0,0,0,0,7385.46,0,0,0,0,14848.04,12611.58,9960.54,16002.12,6662.79,28379.11,16006.68,7028.18,13758.38,18933.6,0,7176.12,8116.4,23282.1,8856.73,11434.43,13710.62,0,11601,15402.7,905.33,0,0,0,0,0,0,0,906.39,0,0,0,913.27,0,0,0,0,0,982.05,5820.67,7665.1,10168.08,0,0,0,1152.66,1074.14,1226.95,4144.8,1033.68,10598.92,862.95
,68,73,13,430.042389,10.911,0.837409,,C13-label-2,ADP,ADP,C10H15N5O10P2,0.209,2.34181,428.036682,0,0,0,0,0,0,0,2958.26,0,0,0,1273.49,3120.31,4156.52,2851.08,5347.94,2599.11,8540.33,5409.9,2628.16,4541.64,8209.53,0,2930.4,1051.92,7619.79,2927.28,2390.32,4548.63,0,1569.34,4395.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.31,0,0,1277.04,1244.75,2538.19,980.35,0,837.43,0,1123.12,1228.43,1225.62,1081.66,1922.69,1416.95
