label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,12C_Ctrl_Acropora_unlabeled_1,12C_Ctrl_Pocillopora_unlabeled_1,13C_Blank_1,13C_Blank_2,13C_Ctrl_Acropora_dark_1,13C_Ctrl_Pocillopora_dark_1,13C_Larvae_Pocillopora_27_1,13C_Larvae_Pocillopora_27_2,13C_Larvae_Pocillopora_27_3,13C_Larvae_Pocillopora_27_4,13C_Larvae_Pocillopora_27_5,13C_Larvae_Pocillopora_27_6,13C_Larvae_Pocillopora_30_1,13C_Larvae_Pocillopora_30_2,13C_Larvae_Pocillopora_30_3,13C_Larvae_Pocillopora_30_4,13C_Larvae_Pocillopora_30_5,13C_Larvae_Pocillopora_30_6,13C_Larvae_Pocillopora_33_1,13C_Larvae_Pocillopora_33_2,13C_Larvae_Pocillopora_33_3,13C_Larvae_Pocillopora_33_4,13C_Larvae_Pocillopora_33_5,13C_Larvae_Pocillopora_dark_1,13C_Larvae_Pocillopora_dark_2,13C_Larvae_Pocillopora_dark_3,13C_Recruit_Acropora_27_1,13C_Recruit_Acropora_27_2,13C_Recruit_Acropora_27_3,13C_Recruit_Acropora_27_4,13C_Recruit_Acropora_27_5,13C_Recruit_Acropora_30_1,13C_Recruit_Acropora_30_2,13C_Recruit_Acropora_30_3,13C_Recruit_Acropora_30_4,13C_Recruit_Acropora_30_5,13C_Recruit_Acropora_30_6,13C_Recruit_Acropora_33_1,13C_Recruit_Acropora_33_2,13C_Recruit_Acropora_33_3,13C_Recruit_Acropora_33_4,13C_Recruit_Acropora_33_5,13C_Recruit_Acropora_dark_1,13C_Recruit_Pocillopora_27_1,13C_Recruit_Pocillopora_27_2,13C_Recruit_Pocillopora_27_3,13C_Recruit_Pocillopora_27_4,13C_Recruit_Pocillopora_27_5,13C_Recruit_Pocillopora_30_1,13C_Recruit_Pocillopora_30_2,13C_Recruit_Pocillopora_30_3,13C_Recruit_Pocillopora_30_4,13C_Recruit_Pocillopora_33_1,13C_Recruit_Pocillopora_33_2,13C_Recruit_Pocillopora_33_3,13C_Recruit_Pocillopora_33_4,13C_Recruit_Pocillopora_33_5,13C_Recruit_Pocillopora_dark_1,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6
,54,66,25,264.039185,10.879,0.838927,,C13-label-5,Glucose-6-phosphate,Glucose-6-phosphate,C6H13O9P,0.381,0.231159,259.022430,0.00,0.00,30082.02,3632.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1012.79,0.00,0.00,0.00,0.00,840.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9868.80,6286.71,6297.39,8135.09,19996.91,15504.04,15862.02,13184.60,21710.60,13099.25,6323.24,7010.15,3382.76,7560.89,6379.95,3042.82,0.00,3180.27,13294.83,4255.11,12965.68,1737.87,13921.26,8270.72,8823.63,8498.14,6977.70,15589.25,6528.61,7869.60,11010.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,54,67,0,265.042389,10.895,0.265732,,C13-label-6,Glucose-6-phosphate,Glucose-6-phosphate,C6H13O9P,0.365,0.805995,259.022430,0.00,0.00,5308.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,896.24,0.00,0.00,0.00,0.00,0.00,3204.93,0.00,1060.58,969.84,2880.25,1683.84,1709.77,1605.34,3615.21,2678.15,2290.81,950.18,0.00,1265.07,0.00,0.00,0.00,1044.09,1764.38,1801.25,1592.81,889.49,1432.40,1396.87,1319.30,1416.93,1283.84,1999.27,0.00,1180.14,1189.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,68,68,27,242.080170,11.648,0.740666,[M-H]-,C12 PARENT,Phosphocholine (+HAc),Phosphocholine (+HAc),C7H18NO6P,0.458,1.134577,242.080170,134720.77,154547.30,134891.48,275521.38,153671.67,420928.53,19261.24,19776.52,16633.64,17481.82,13849.04,27064.43,27069.32,20612.76,15599.15,19109.04,23303.49,18427.77,29216.16,43342.62,26293.51,35902.52,35864.09,10545.70,30282.61,25730.24,72521.02,55638.45,21729.71,42646.33,80648.86,56126.23,63481.00,25082.81,39494.92,63440.59,21651.97,99138.22,57000.80,24489.87,96689.71,47591.62,49834.23,18585.79,62152.84,44199.58,114189.15,70249.45,168345.52,43048.67,77927.09,80597.77,192530.33,418356.50,332125.66,111943.81,266333.84,157551.23,1973.54,1269.39,4318.48,1554.53,1627.28,2986.37
,68,71,6,243.082596,11.642,0.721704,,C13-label-1,Phosphocholine (+HAc),Phosphocholine (+HAc),C7H18NO6P,0.452,2.699190,242.080170,10495.45,8460.20,8070.98,21619.51,10999.58,32600.49,1170.18,0.00,0.00,0.00,0.00,1244.95,1551.55,1687.64,1106.55,1144.16,1118.84,1154.64,0.00,1763.72,1530.71,1565.78,1629.88,0.00,878.90,1263.94,2026.72,1993.45,1310.48,1545.57,3749.12,3018.11,2016.36,0.00,1435.17,2221.07,0.00,3373.45,2843.85,0.00,6379.58,2101.02,1801.45,1206.68,4442.68,2026.41,7770.30,2296.54,15838.88,2042.08,4495.08,10170.44,20867.56,46820.45,28234.28,16849.05,26321.13,9196.39,0.00,0.00,0.00,0.00,0.00,0.00
,72,72,23,426.022217,10.940,0.825473,[M-H]-,C12 PARENT,ADP,ADP,C10H15N5O10P2,0.180,0.143268,426.022217,1838.72,43234.35,3237.89,1442.57,2100.70,5134.35,70472.26,52799.69,54915.55,65325.08,40991.22,104577.73,63653.86,28448.26,48992.88,84720.80,1269.13,44128.91,46124.93,94169.91,53195.70,35645.04,70636.54,5320.32,106798.60,110894.70,1112.33,1972.15,1172.42,1359.40,1295.77,5048.30,1380.71,1141.68,1559.47,1078.38,1234.14,1688.06,1064.45,1350.03,1186.02,1584.20,1621.66,5408.48,1937.03,52383.73,73141.92,75281.01,3264.49,4685.16,4495.93,1592.56,2411.86,6484.02,36137.38,4663.54,86884.38,2441.75,1567.60,1193.05,1305.28,1407.66,0.00,1187.15
,72,76,19,427.023956,10.950,0.837060,,C13-label-1,ADP,ADP,C10H15N5O10P2,0.170,3.644739,426.022217,0.00,2384.77,1219.85,924.24,1145.98,0.00,8949.20,4694.44,6648.67,9224.21,5186.19,16316.86,8999.99,4923.09,6953.44,11716.75,0.00,5129.97,4970.23,9794.32,7887.72,5584.03,10715.69,973.81,7800.32,8245.43,0.00,1045.81,0.00,1089.00,916.87,957.35,0.00,0.00,1307.41,0.00,0.00,0.00,0.00,947.20,922.91,1453.62,0.00,1253.32,0.00,6583.59,9741.96,8974.50,0.00,937.44,1017.81,933.12,1004.86,982.98,3293.68,1130.55,10882.10,0.00,0.00,0.00,1353.71,1416.12,0.00,1481.71
,72,77,6,428.028381,10.803,0.846312,,C13-label-2,ADP,ADP,C10H15N5O10P2,0.317,1.140767,426.022217,0.00,0.00,0.00,0.00,0.00,0.00,1746.63,1558.40,2924.07,1775.07,2556.60,5460.81,1890.95,1026.97,2157.21,5021.21,0.00,1631.84,1127.78,2390.53,1060.63,1320.92,1424.41,0.00,2853.60,1279.03,0.00,0.00,0.00,0.00,0.00,0.00,1026.73,1315.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,884.57,1363.72,1378.60,2668.67,0.00,0.00,0.00,0.00,0.00,0.00,1128.81,994.29,3690.41,1406.31,0.00,0.00,0.00,0.00,0.00,0.00
,78,78,31,289.115540,10.664,0.847823,[M-H]-,C12 PARENT,L-arginino-succinate,L-arginino-succinate,C10H18N4O6,0.446,0.633330,289.115540,5693.66,21046.17,4345.37,50359.12,2906.92,40140.90,1006.52,850.77,0.00,817.45,0.00,793.26,1115.51,1039.70,0.00,0.00,1353.47,909.95,0.00,1032.78,0.00,0.00,1018.07,1148.72,1433.31,1294.90,1190.63,3382.18,1268.45,1622.34,1310.42,1149.96,1366.90,1598.65,1197.41,3033.83,1302.46,4890.17,2559.78,4972.63,3458.26,5010.63,5579.52,12866.16,15695.89,5468.31,11628.49,21632.84,28007.28,15187.15,10502.34,28546.28,22376.24,27626.61,9460.39,8925.32,18075.46,22873.60,1077.04,0.00,1104.70,0.00,0.00,1124.87
,78,82,13,290.118500,10.677,0.843804,,C13-label-1,L-arginino-succinate,L-arginino-succinate,C10H18N4O6,0.433,0.736330,289.115540,0.00,2300.59,1147.12,6942.10,0.00,8427.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,982.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,970.70,0.00,0.00,0.00,1128.38,0.00,0.00,2397.05,4298.24,1427.40,1139.17,3750.49,4154.95,6454.14,1227.42,3182.26,4466.36,3613.87,7131.99,5304.21,1169.24,5994.88,6097.19,0.00,0.00,0.00,0.00,0.00,0.00
,78,83,16,291.122162,10.474,0.828864,,C13-label-2,L-arginino-succinate,L-arginino-succinate,C10H18N4O6,0.636,0.314482,289.115540,6474.68,0.00,17762.67,1469.47,1486.91,1399.67,1116.11,1348.43,1434.95,1008.10,1137.59,927.36,0.00,1156.27,0.00,0.00,968.51,1024.36,1298.35,844.04,993.51,868.63,846.11,1284.55,1081.83,916.80,5654.03,14089.63,1590.45,5573.73,10139.33,13763.54,3692.63,7306.97,5808.11,6889.63,8949.39,3816.26,1480.41,1207.55,2728.96,8165.02,6829.92,1059.71,1068.38,940.46,1238.67,1175.81,1352.69,1314.40,982.48,2305.27,1541.61,2095.42,1222.29,1063.45,1301.96,1010.69,0.00,1161.73,0.00,1356.35,1088.53,1311.45
,84,84,57,362.050842,10.455,0.848976,[M-H]-,C12 PARENT,GMP,GMP,C10H14N5O8P,0.395,0.337164,362.050842,37598.04,834818.56,20778.18,721459.81,89633.66,628764.44,14871.21,16572.77,9921.25,12830.37,8602.63,18144.54,12382.74,15321.07,6976.88,7605.85,29006.85,8760.20,7940.30,15528.80,13652.30,12525.01,18226.98,33771.84,15120.51,19169.31,23849.23,49536.36,22361.30,31945.63,27729.99,55007.83,25100.61,11395.71,37346.32,20038.01,115527.66,23353.32,19676.66,9767.74,11461.70,22322.60,98078.91,54943.61,329971.97,212789.17,648728.06,246426.12,628612.31,191586.81,733560.31,567350.69,526751.69,696533.38,672086.69,167468.88,383848.59,942791.31,0.00,0.00,4690.31,0.00,1508.59,1380.62
,84,91,29,363.054626,10.480,0.849976,,C13-label-1,GMP,GMP,C10H14N5O8P,0.370,1.428985,362.050842,3611.44,81219.01,1317.70,88215.87,12933.20,76230.79,1460.23,1316.06,1579.49,1452.73,0.00,1515.77,0.00,1952.76,936.39,0.00,1491.16,1355.50,1151.16,1280.52,1394.89,0.00,1321.28,4850.19,1377.53,1404.00,1846.26,6253.00,2926.01,2068.87,2803.64,7346.09,3010.26,1588.83,2038.46,1401.83,15079.66,3430.42,1289.49,0.00,0.00,1378.74,13524.37,7769.50,43079.50,28039.29,68000.42,35712.43,70010.12,23769.20,92588.57,69995.48,60211.94,79336.07,85544.70,22259.14,53829.91,105491.31,0.00,0.00,0.00,0.00,0.00,0.00
,84,92,18,364.056793,10.448,0.847070,,C13-label-2,GMP,GMP,C10H14N5O8P,0.402,1.844178,362.050842,0.00,14493.44,0.00,20386.45,1544.92,12705.52,1122.04,0.00,0.00,0.00,0.00,0.00,0.00,989.13,0.00,0.00,1221.30,0.00,0.00,927.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,889.14,0.00,0.00,1345.12,1181.58,0.00,0.00,1307.98,1057.12,3441.14,0.00,0.00,0.00,0.00,0.00,1296.09,1131.25,10475.25,8992.39,21105.00,9360.63,20492.97,7521.18,26359.67,22293.92,17717.65,23149.58,21757.84,7813.62,13672.55,16817.89,0.00,0.00,0.00,0.00,0.00,0.00
,84,93,13,365.059326,10.519,0.844150,,C13-label-3,GMP,GMP,C10H14N5O8P,0.331,4.012602,362.050842,1891.92,4986.00,0.00,10980.98,861.22,8908.00,0.00,0.00,0.00,0.00,0.00,920.34,0.00,0.00,0.00,934.29,914.99,1365.15,0.00,0.00,0.00,0.00,0.00,1222.14,0.00,0.00,0.00,1486.70,0.00,1195.76,1146.16,0.00,1314.08,2486.78,0.00,1203.35,3534.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7928.31,5161.96,12792.32,17915.94,14000.14,8779.38,13632.43,11109.52,7843.96,17232.68,10381.29,6172.47,12423.12,10358.10,0.00,0.00,0.00,0.00,0.00,0.00
,84,94,10,366.063599,10.465,0.847474,,C13-label-4,GMP,GMP,C10H14N5O8P,0.385,1.500602,362.050842,0.00,0.00,0.00,2002.66,0.00,1191.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1390.26,0.00,0.00,0.00,1049.49,0.00,0.00,0.00,0.00,2467.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4862.50,2760.19,6764.90,1744.97,7038.58,1624.28,5666.66,7566.50,4655.79,9180.42,3645.91,1555.98,3661.05,1478.15,0.00,0.00,0.00,0.00,0.00,0.00
,84,95,3,367.067902,10.447,0.792929,,C13-label-5,GMP,GMP,C10H14N5O8P,0.403,1.080805,362.050842,0.00,0.00,0.00,1064.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1121.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,984.07,0.00,0.00,0.00,1134.66,0.00,0.00,0.00,1853.07,1139.82,1517.11,0.00,3257.82,0.00,3296.39,1697.52,2536.48,2528.23,1632.07,0.00,1766.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,96,96,51,322.044830,10.361,0.853816,[M-H]-,C12 PARENT,CMP,CMP,C9H14N3O8P,0.319,0.758096,322.044830,19115.70,313187.22,7450.32,302060.94,38724.75,300741.88,3473.63,5476.33,1268.50,3196.45,3752.38,3977.49,1993.70,1574.38,2414.88,1410.11,6099.23,4275.24,2851.96,5420.33,1651.37,3037.82,4567.30,5219.37,3449.61,3149.21,16844.97,11899.62,15356.39,16259.02,42163.45,47705.44,38102.60,16908.71,37273.45,26332.72,33639.33,25906.62,45143.66,22716.54,38816.07,16016.08,51152.79,24482.22,116005.98,72941.71,213105.50,126068.66,344338.34,62766.30,421893.59,229993.95,373937.75,463445.41,328902.16,79740.53,193580.95,430121.16,0.00,0.00,2394.80,0.00,0.00,1037.71
,96,101,24,323.048187,10.318,0.847056,,C13-label-1,CMP,CMP,C9H14N3O8P,0.362,0.755741,322.044830,1510.24,29758.47,0.00,32760.91,1911.20,32658.71,1060.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,769.44,0.00,0.00,889.89,0.00,1226.29,1242.78,5317.75,4852.58,4093.07,1091.70,3719.74,1222.73,2896.62,1514.08,6534.92,1310.17,3725.41,1739.75,7543.27,1306.25,13717.47,7976.21,23779.19,17223.81,32336.36,7307.38,46871.94,24268.87,41777.14,46536.75,45904.63,10554.67,28814.64,50611.14,0.00,0.00,0.00,0.00,0.00,0.00
,96,102,21,324.049561,10.375,0.843546,,C13-label-2,CMP,CMP,C9H14N3O8P,0.305,5.367983,322.044830,3215.58,3078.56,6807.75,7544.09,1246.89,5920.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,999.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1466.31,1113.15,5754.31,1318.56,3402.36,1188.28,7549.06,2674.81,1046.41,2165.56,1262.12,0.00,3742.72,5170.05,2824.71,0.00,2104.08,1269.32,5020.54,3343.91,7474.71,1169.09,8619.68,3624.43,11079.97,11017.28,9361.24,2617.16,6163.92,9689.25,0.00,0.00,0.00,0.00,0.00,0.00
,96,103,3,325.054474,10.288,0.754552,,C13-label-3,CMP,CMP,C9H14N3O8P,0.392,0.563307,322.044830,0.00,0.00,0.00,1199.60,1129.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,913.89,0.00,903.98,0.00,0.00,0.00,0.00,0.00,986.12,946.15,1250.05,0.00,1102.03,0.00,0.00,0.00,0.00,0.00,826.49,0.00,0.00,0.00,2698.77,1004.54,1123.08,1181.79,1527.49,0.00,3760.99,2420.39,6302.73,2741.27,1668.82,1347.07,1220.37,1181.21,0.00,0.00,0.00,0.00,0.00,0.00
,104,104,0,259.022430,10.174,0.280354,[M-H]-,C12 PARENT,Fructose-6-phosphate,Fructose-6-phosphate,C6H13O9P,0.396,0.117818,259.022430,173164.80,51839.92,23214.46,19562.48,0.00,18081.79,1479.92,1413.44,898.19,1220.59,882.61,1976.83,999.16,0.00,0.00,1501.92,1593.74,1166.10,0.00,1446.25,905.18,3758.85,2414.97,1270.89,1016.32,6797.88,13750.82,9549.16,10274.20,9328.00,3605.65,0.00,22999.99,21819.51,10729.78,0.00,10546.29,35234.84,1142.85,1956.14,31502.74,31853.27,99379.62,1310.75,4881.76,4250.36,5537.67,11917.15,6389.68,2389.32,10384.35,8292.15,9720.44,0.00,9005.83,6872.78,27153.87,54750.05,0.00,1050.14,1545.23,0.00,779.34,0.00
,104,111,7,260.025909,10.205,0.799681,,C13-label-1,Fructose-6-phosphate,Fructose-6-phosphate,C6H13O9P,0.365,0.352091,259.022430,14492.18,1936.64,24593.08,9476.49,11305.54,1311.73,872.65,1035.90,0.00,1146.40,0.00,1170.59,900.02,994.38,0.00,1065.85,0.00,0.00,0.00,0.00,931.66,1023.99,0.00,0.00,0.00,0.00,12279.81,10884.13,9120.56,16601.18,13829.38,13282.27,21649.84,20811.61,13923.54,16203.93,7311.06,16055.42,8536.46,9502.19,18746.82,21576.54,8979.50,1601.68,5016.06,5179.69,5432.17,10882.10,6993.15,2031.56,10820.49,8851.92,7437.01,14554.64,6710.76,2692.12,8633.98,4228.67,0.00,0.00,0.00,0.00,0.00,0.00
,104,112,4,261.028870,10.168,0.639476,,C13-label-2,Fructose-6-phosphate,Fructose-6-phosphate,C6H13O9P,0.402,1.169125,259.022430,2022.80,1720.44,44444.06,11251.77,2358.78,912.97,1293.63,1187.53,1084.42,2388.64,1318.81,1386.97,0.00,2299.69,2651.27,1801.41,1599.16,987.27,1435.95,2561.55,1388.76,0.00,754.59,919.62,0.00,925.65,21944.85,13400.37,16336.89,25789.65,25203.16,25496.43,30444.53,31719.62,27625.59,24654.10,8671.86,16507.24,13070.86,13833.60,19111.71,24298.73,1459.68,3717.24,7781.54,4619.02,13369.68,12913.42,14129.85,7994.50,14791.51,12696.93,10109.66,20004.26,11765.38,5482.31,10802.33,889.71,0.00,0.00,1691.43,2097.18,3391.41,1054.62
,104,113,5,262.032227,10.192,0.639209,,C13-label-3,Fructose-6-phosphate,Fructose-6-phosphate,C6H13O9P,0.378,1.164648,259.022430,0.00,914.96,48520.58,11680.44,1380.18,0.00,898.60,0.00,0.00,0.00,1107.65,1419.89,0.00,922.34,0.00,0.00,1010.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,886.37,0.00,25221.39,10663.87,16059.64,20743.27,32288.76,30146.08,25730.93,28627.44,39155.92,28092.15,9474.44,17902.80,12652.48,21502.99,16758.35,21398.45,0.00,2669.35,11430.63,8973.49,12066.60,12617.31,14394.68,6757.32,17932.90,16319.06,9646.15,19197.34,10518.97,8753.97,10678.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,104,114,11,263.035706,10.194,0.832450,,C13-label-4,Fructose-6-phosphate,Fructose-6-phosphate,C6H13O9P,0.376,0.696124,259.022430,0.00,840.64,37196.45,9350.93,1385.03,0.00,0.00,0.00,0.00,0.00,0.00,1156.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,974.59,0.00,0.00,0.00,0.00,0.00,0.00,18413.45,5212.13,11787.54,12514.51,25301.52,20988.19,19220.56,20468.95,27322.98,22839.45,7142.77,11734.11,7129.51,17434.11,12727.22,14389.15,0.00,1089.79,9122.83,5964.26,11230.17,9403.42,11793.92,6920.14,14876.93,13364.55,4385.40,16414.35,8111.85,7827.75,8780.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,104,115,11,264.039093,10.220,0.819462,,C13-label-5,Fructose-6-phosphate,Fructose-6-phosphate,C6H13O9P,0.350,0.577899,259.022430,0.00,0.00,20261.45,3223.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9394.37,2496.01,6729.63,5566.34,12305.30,9545.66,10379.08,10936.99,17419.65,10003.38,3659.08,6699.33,2496.24,9258.49,4745.81,4908.96,0.00,1023.69,4933.04,5160.28,5770.11,1180.10,7962.84,1644.83,7916.09,6230.80,9707.70,7860.61,3013.51,5461.83,6624.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,116,116,13,201.135696,9.548,0.810018,[M-H]-,C12 PARENT,NG-dimethyl-L-arginine,NG-dimethyl-L-arginine,C8H18N4O2,0.872,0.000000,201.135696,16609.10,14490.93,8677.06,12057.14,13506.20,33648.98,0.00,840.43,773.97,0.00,0.00,929.19,0.00,0.00,0.00,0.00,932.37,0.00,0.00,2717.46,0.00,1096.73,0.00,2013.45,1628.01,918.00,13702.41,8001.06,246305.06,81634.16,13669.05,64673.77,27804.68,12484.02,7234.90,14824.45,23744.80,268363.66,9399.00,36532.72,5978.47,70072.44,15335.60,22505.51,5090.00,3098.46,9976.68,4412.52,18037.23,4488.60,9121.92,12094.83,16539.38,24685.63,14669.49,5530.91,17512.62,14942.48,0.00,0.00,0.00,0.00,0.00,0.00
,116,119,5,202.139084,9.621,0.828969,,C13-label-1,NG-dimethyl-L-arginine,NG-dimethyl-L-arginine,C8H18N4O2,0.799,0.150973,201.135696,0.00,1090.02,1422.92,1246.39,0.00,2417.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,843.18,25423.67,4724.47,1032.09,3768.80,1440.20,1002.33,0.00,1603.30,1773.72,25178.44,0.00,1733.34,0.00,6173.37,1285.00,3908.92,0.00,0.00,939.68,988.12,3463.26,0.00,0.00,1011.12,1655.27,1001.98,1117.70,0.00,1048.21,1174.44,0.00,0.00,0.00,0.00,0.00,0.00
,120,120,42,173.009094,9.619,0.777806,[M-H]-,C12 PARENT,Aconitate,Aconitate,C6H6O6,0.731,0.440982,173.009094,674111.31,592984.56,229925.33,182476.48,459969.62,592909.00,93115.21,167224.88,140698.64,77651.34,67858.28,96676.52,50816.95,52284.29,55720.52,40849.57,60694.25,60614.09,53347.14,79605.98,59308.56,62249.57,70851.10,87760.52,106381.50,119426.66,1456740.50,187348.25,167150.62,154338.39,139181.14,179439.77,153556.02,176875.02,114149.82,548910.06,1338037.25,159686.69,477712.12,220197.86,137785.45,179707.77,251255.83,139049.33,124935.21,79117.69,134419.64,174705.81,157534.23,1181228.50,106812.03,481561.12,1983901.50,148345.27,92846.80,96243.50,1794229.12,351895.50,25657.37,25226.42,53175.44,54828.64,34349.05,24135.15
,120,127,55,174.012650,9.632,0.851179,,C13-label-1,Aconitate,Aconitate,C6H6O6,0.718,0.789191,173.009094,40241.91,39621.47,117129.47,47583.09,55128.89,70805.67,15805.21,31677.02,17087.67,17751.54,10699.84,17832.55,10245.10,10112.37,10791.74,7465.14,12149.05,10618.50,7499.65,12318.36,7265.87,11554.57,12524.19,3354.85,5658.92,7972.03,122375.72,93845.09,51394.74,66606.27,53366.16,56847.67,58457.93,63906.26,67700.94,100327.10,104874.19,48631.50,64368.44,29903.59,48434.40,65562.98,27880.20,20617.59,26644.28,18146.34,62874.26,45859.91,55562.09,137191.16,38696.11,98321.09,186631.80,51173.94,24083.41,19393.02,177477.83,49933.29,1679.48,2011.88,1358.56,1781.10,2938.83,1148.90
,120,128,49,175.016052,9.627,0.847429,,C13-label-2,Aconitate,Aconitate,C6H6O6,0.723,1.046222,173.009094,0.00,0.00,113856.37,42681.74,1095.32,1442.88,11351.05,21325.86,10573.59,12266.25,8714.55,14927.52,8334.77,7078.85,6643.58,6844.11,5328.09,4767.91,2931.09,8739.99,5358.03,8581.07,7305.07,0.00,0.00,0.00,21150.39,72092.12,23122.89,49394.78,45508.88,41911.64,38416.65,53575.68,63528.00,57807.88,17352.10,27917.27,24780.25,14130.40,37524.30,43688.93,1344.08,7343.74,24685.04,14119.40,59511.56,38916.01,51049.23,34516.70,33013.62,65003.68,53825.03,40404.96,20669.17,15516.91,40431.54,1699.70,0.00,0.00,0.00,0.00,0.00,0.00
,120,129,46,176.019638,9.619,0.846501,,C13-label-3,Aconitate,Aconitate,C6H6O6,0.731,2.340581,173.009094,2906.14,2908.71,92189.31,37818.26,1757.81,2081.64,14235.98,18734.94,11225.81,12105.59,6725.22,15351.86,7071.37,6891.40,4792.34,5839.70,8783.50,7319.28,6025.25,10714.47,5722.25,10245.54,7663.80,2854.47,2790.55,1369.56,17334.13,42081.56,18217.46,32714.62,42164.64,33394.53,28963.18,34840.60,48508.04,41762.93,13754.00,28015.30,21922.49,18270.68,31374.09,34012.98,3305.26,9793.20,25368.22,14497.72,65284.32,30709.76,56361.77,20986.24,31078.41,51482.98,47882.00,43726.96,17834.79,14829.60,42838.79,1323.50,0.00,1029.87,1053.35,1197.82,940.17,1046.80
,120,130,48,177.022720,9.645,0.842918,,C13-label-4,Aconitate,Aconitate,C6H6O6,0.705,0.775772,173.009094,1236.61,0.00,60116.53,31297.48,0.00,0.00,8321.38,12699.25,7122.14,5765.71,5189.25,11027.15,4519.55,3928.53,4383.99,3252.25,4828.42,1824.68,3793.93,5343.99,2675.86,4721.96,2910.60,0.00,844.11,0.00,11825.07,23695.15,9853.98,20134.93,30531.29,17121.38,17168.76,20043.83,32364.00,24841.86,9497.16,19265.64,15806.05,9926.90,21351.82,18929.97,862.18,9541.72,25377.92,13453.97,53358.22,17836.09,45901.38,13226.25,32252.00,33282.93,34785.25,41926.51,13782.86,15007.05,32525.24,0.00,0.00,0.00,0.00,1003.84,0.00,0.00
,120,131,29,178.025986,9.650,0.843088,,C13-label-5,Aconitate,Aconitate,C6H6O6,0.700,0.257133,173.009094,0.00,0.00,26005.34,12978.11,1239.46,0.00,2667.63,5874.74,4022.56,2622.14,2216.14,6990.28,1200.01,2182.76,2923.65,1084.89,2206.21,2959.06,1336.77,1405.23,967.02,1125.74,2160.94,0.00,916.81,0.00,2053.02,11475.96,4282.03,5708.40,18006.56,6342.43,5722.82,10240.24,13592.99,9750.14,5811.68,11157.18,7505.39,4967.55,11792.64,5662.25,1148.60,5650.29,14199.00,6167.70,22887.58,7043.83,20433.77,5321.46,14335.24,15211.57,19000.46,19930.36,7594.26,8285.30,17829.92,0.00,0.00,1050.81,0.00,0.00,0.00,0.00
